st_iger,Peter,Nace,Blaž,Gašper,Jernej,Ostali
275,5731.47368421053,3000.666666666646,4.500000000023647,3654.265780730908,3937.3126934984575,1282.004545454543
276,5749.631578947374,3006.999999999978,17.57142857143117,3675.230066445194,3944.260061919511,1285.4712121212092
277,5767.789473684217,3013.3333333333103,20.428571428574287,3696.1943521594803,3951.2074303405643,1288.9378787878754
278,5785.947368421061,3019.6666666666424,23.285714285717404,3717.1586378737666,3958.1547987616177,1292.4045454545417
279,5804.105263157904,3025.9999999999745,26.14285714286052,3738.122923588053,3965.102167182671,1295.871212121208
280,5822.263157894748,3032.3333333333067,29.000000000003638,3759.087209302339,3972.0495356037245,1299.3378787878742
281,5840.421052631591,3038.666666666639,31.857142857146755,3780.0514950166253,3978.996904024778,1302.8045454545404
282,5858.5789473684345,3045.0,34.71428571428987,3801.0157807309115,3985.9442724458313,1306.2712121212066
283,5876.736842105278,3090.4500000000007,37.57142857143299,3821.9800664451977,3992.8916408668847,1309.737878787873
284,5894.894736842121,3135.9000000000015,40.428571428576106,3842.944352159484,3999.839009287938,1313.2045454545455
285,5913.052631578965,3181.350000000002,43.28571428571922,3863.90863787377,4006.7863777089915,1315.0974025974024
286,5931.210526315808,3226.800000000003,46.14285714286234,3884.8729235880564,4013.733746130045,1316.9902597402593
287,5949.368421052652,3272.2500000000036,49.00000000000546,3905.837209302328,4020.6811145510983,1318.8831168831161
288,5967.526315789495,3317.7000000000044,51.857142857148574,3928.3038759689953,4027.6284829721517,1320.775974025973
289,5985.684210526339,3363.150000000005,54.71428571429169,3950.7705426356624,4034.575851393205,1322.66883116883
290,6003.842105263182,3408.600000000006,57.57142857143481,3973.2372093023296,4041.5232198142585,1324.5616883116868
291,6022.0,3454.0500000000065,60.428571428577925,3995.7038759689967,4048.4705882352973,1326.4545454545437
292,6034.9000000000015,3499.5000000000073,63.28571428572104,4018.170542635664,4078.245588235299,1328.3474025974006
293,6047.800000000003,3544.950000000008,66.14285714286416,4040.637209302331,4108.0205882353,1330.2402597402574
294,6060.700000000004,3590.4000000000087,69.00000000000728,4063.103875968998,4137.795588235302,1332.1331168831143
295,6073.600000000006,3635.8500000000095,71.8571428571504,4085.5705426356653,4167.570588235303,1334.0259740259712
296,6086.500000000007,3681.30000000001,74.71428571429351,4108.0372093023325,4197.345588235305,1335.918831168828
297,6099.400000000009,3726.750000000011,77.57142857143663,4130.503875969,4227.120588235306,1337.811688311685
298,6112.30000000001,3772.2000000000116,80.42857142857974,4152.970542635667,4256.8955882353075,1339.7045454545419
299,6125.200000000012,3817.6500000000124,83.28571428572286,4175.437209302334,4286.670588235309,1341.5974025973987
300,6138.100000000013,3863.100000000013,86.14285714286598,4197.903875969001,4316.44558823531,1343.4902597402556
301,6151.000000000015,3908.550000000014,89.0000000000091,4220.370542635668,4346.220588235312,1345.3831168831125
302,6163.900000000016,3954.0,91.85714285715221,4242.837209302328,4375.995588235313,1347.2759740259694
303,6176.8000000000175,3988.279999999999,94.71428571429533,4269.731946144435,4405.770588235315,1349.1688311688263
304,6189.700000000019,4022.5599999999977,97.57142857143117,4296.626682986542,4435.545588235316,1351.0616883116832
305,6202.60000000002,4056.8399999999965,123.70476190476438,4323.5214198286485,4465.320588235318,1352.95454545454
306,6215.500000000022,4091.1199999999953,149.8380952380976,4350.416156670755,4495.095588235319,1354.847402597397
307,6228.400000000023,4125.399999999994,175.9714285714308,4377.310893512862,4524.870588235321,1356.7402597402538
308,6241.300000000025,4159.679999999993,202.10476190476402,4404.205630354969,4554.645588235322,1358.6331168831107
309,6254.200000000026,4193.959999999992,228.23809523809723,4431.100367197076,4584.4205882353235,1360.5259740259676
310,6267.100000000028,4228.239999999991,254.37142857143044,4457.9951040391825,4614.195588235325,1362.4188311688245
311,6280.000000000029,4262.5199999999895,280.50476190476365,4484.889840881289,4643.970588235326,1364.3116883116813
312,6292.900000000031,4296.799999999988,306.63809523809687,4511.784577723396,4673.745588235328,1366.2045454545455
313,6305.800000000032,4331.079999999987,332.7714285714301,4538.679314565503,4703.520588235329,1368.8712121212125
314,6318.7000000000335,4365.359999999986,358.9047619047633,4565.57405140761,4733.295588235331,1371.5378787878794
315,6331.600000000035,4399.639999999985,385.0380952380965,4592.468788249716,4763.070588235332,1374.2045454545464
316,6344.500000000036,4433.919999999984,411.1714285714297,4619.363525091823,4792.845588235334,1376.8712121212134
317,6357.400000000038,4468.1999999999825,437.3047619047629,4646.25826193393,4822.620588235335,1379.5378787878803
318,6370.300000000039,4502.479999999981,463.43809523809614,4673.152998776037,4852.395588235337,1382.2045454545473
319,6383.200000000041,4536.75999999998,489.57142857143117,4700.047735618144,4882.170588235338,1384.8712121212143
320,6396.100000000042,4571.039999999979,504.67142857143153,4726.94247246025,4911.9455882353395,1387.5378787878813
321,6409.000000000044,4605.319999999978,519.7714285714319,4753.837209302328,4941.720588235341,1390.2045454545482
322,6421.900000000045,4639.599999999977,534.8714285714323,4774.037209302329,4971.495588235342,1392.8712121212152
323,6434.800000000047,4673.879999999976,549.9714285714326,4794.23720930233,5001.270588235344,1395.5378787878822
324,6447.700000000048,4708.159999999974,565.071428571433,4814.43720930233,5031.045588235345,1398.2045454545491
325,6460.6000000000495,4742.439999999973,580.1714285714334,4834.637209302331,5060.820588235347,1400.871212121216
326,6473.500000000051,4776.719999999972,595.2714285714337,4854.837209302332,5090.595588235348,1403.537878787883
327,6486.400000000052,4811.0,610.3714285714341,4875.0372093023325,5120.37058823535,1406.2045454545455
328,6499.300000000054,4805.666666666668,625.4714285714344,4895.237209302333,5150.145588235351,1412.7878787878785
329,6512.200000000055,4800.333333333336,640.5714285714348,4915.437209302334,5179.920588235353,1419.3712121212116
330,6525.100000000057,4795.000000000004,655.6714285714352,4935.637209302335,5209.695588235354,1425.9545454545446
331,6538.0,4789.6666666666715,670.7714285714355,4955.837209302335,5239.470588235297,1432.5378787878776
332,6583.200000000001,4784.333333333339,685.8714285714359,4976.037209302336,5288.00392156863,1439.1212121212106
333,6628.4000000000015,4779.000000000007,700.9714285714363,4996.237209302337,5336.537254901963,1445.7045454545437
334,6673.600000000002,4773.666666666675,716.0714285714366,5016.437209302338,5385.070588235296,1452.2878787878767
335,6718.800000000003,4768.333333333343,731.171428571437,5036.637209302338,5433.603921568629,1458.8712121212097
336,6764.000000000004,4763.000000000011,746.2714285714374,5056.837209302339,5482.137254901962,1465.4545454545428
337,6809.200000000004,4757.666666666679,761.3714285714377,5077.03720930234,5530.670588235294,1472.0378787878758
338,6854.400000000005,4752.333333333347,776.4714285714381,5097.2372093023405,5579.203921568627,1478.6212121212088
339,6899.600000000006,4747.000000000015,791.5714285714384,5117.437209302341,5627.73725490196,1485.2045454545419
340,6944.800000000007,4741.666666666682,806.6714285714388,5137.637209302342,5676.270588235293,1491.787878787875
341,6990.000000000007,4736.33333333335,821.7714285714392,5157.837209302343,5724.803921568626,1498.371212121208
342,7035.200000000008,4731.0,836.8714285714395,5178.037209302343,5773.337254901959,1504.954545454541
343,7080.400000000009,4738.25,851.9714285714399,5198.237209302344,5821.8705882352915,1511.537878787874
344,7125.6000000000095,4745.5,867.0714285714403,5218.437209302345,5870.403921568624,1518.121212121207
345,7170.80000000001,4752.75,882.1714285714406,5238.637209302346,5918.937254901957,1524.70454545454
346,7216.0,4760.0,897.271428571441,5258.837209302346,5967.470588235297,1531.287878787873
347,7219.866666666665,4767.25,912.3714285714414,5279.037209302347,6005.803921568629,1537.871212121206
348,7223.73333333333,4774.5,927.4714285714417,5299.237209302348,6044.137254901962,1544.4545454545391
349,7227.599999999995,4781.75,942.5714285714312,5319.4372093023485,6082.470588235294,1551.0378787878722
350,7231.46666666666,4789.0,949.9880952380972,5339.637209302349,6120.803921568626,1557.6212121212052
351,7235.333333333325,4796.25,957.4047619047633,5359.83720930235,6159.137254901958,1564.2045454545455
352,7239.19999999999,4803.5,964.8214285714294,5380.037209302351,6197.47058823529,1578.0712121212123
353,7243.066666666655,4810.75,972.2380952380954,5400.237209302351,6235.803921568622,1591.937878787879
354,7246.93333333332,4818.0,979.6547619047615,5420.437209302352,6274.137254901954,1605.8045454545459
355,7250.799999999985,4825.25,987.0714285714275,5440.637209302353,6312.470588235286,1619.6712121212126
356,7254.66666666665,4832.5,994.4880952380936,5460.837209302354,6350.8039215686185,1633.5378787878794
357,7258.533333333315,4839.75,1001.9047619047597,5481.037209302354,6389.137254901951,1647.4045454545462
358,7262.39999999998,4847.0,1009.3214285714257,5501.237209302355,6427.470588235283,1661.271212121213
359,7266.266666666645,4854.25,1016.7380952380918,5521.437209302356,6465.803921568615,1675.1378787878798
360,7270.13333333331,4861.5,1024.1547619047578,5541.6372093023565,6504.137254901947,1689.0045454545466
361,7274.0,4868.75,1031.571428571424,5561.837209302328,6542.470588235297,1702.8712121212134
362,7291.63157894737,4876.0,1038.98809523809,5565.995104039172,6562.365325077404,1716.7378787878802
363,7309.26315789474,4883.25,1046.404761904756,5570.152998776015,6582.260061919511,1730.604545454547
364,7326.89473684211,4890.5,1053.821428571422,5574.3108935128585,6602.154798761618,1744.4712121212137
365,7344.526315789481,4897.75,1061.2380952380881,5578.468788249702,6622.0495356037245,1758.3378787878805
366,7362.157894736851,4905.0,1068.6547619047542,5582.626682986545,6641.944272445831,1772.2045454545455
367,7379.789473684221,4912.25,1076.0714285714203,5586.784577723389,6661.839009287938,1794.7308612440188
368,7397.421052631591,4919.5,1083.4880952380863,5590.942472460232,6681.733746130045,1817.257177033492
369,7415.052631578961,4926.75,1090.9047619047524,5595.100367197076,6701.628482972152,1839.7834928229654
370,7432.684210526331,4934.0,1098.3214285714184,5599.258261933919,6721.5232198142585,1862.3098086124387
371,7450.315789473701,4942.4000000000015,1105.7380952380845,5603.416156670763,6741.417956656365,1884.836124401912
372,7467.947368421072,4950.800000000003,1113.1547619047506,5607.574051407606,6761.312693498472,1907.3624401913853
373,7485.578947368442,4959.200000000004,1120.5714285714312,5611.7319461444495,6781.207430340579,1929.8887559808586
374,7503.210526315812,4967.600000000006,1156.3214285714312,5615.889840881293,6801.102167182686,1952.415071770332
375,7520.842105263182,4976.000000000007,1192.0714285714312,5620.047735618136,6820.9969040247925,1974.9413875598052
376,7538.473684210552,4984.400000000009,1227.8214285714312,5624.20563035498,6840.891640866899,1997.4677033492785
377,7556.105263157922,4992.80000000001,1263.5714285714312,5628.363525091823,6860.786377709006,2019.9940191387518
378,7573.736842105292,5001.200000000012,1299.3214285714312,5632.521419828667,6880.681114551113,2042.520334928225
379,7591.368421052663,5009.600000000013,1335.0714285714312,5636.67931456551,6900.57585139322,2065.0466507176984
380,7609.0,5018.000000000015,1370.8214285714312,5640.837209302328,6920.470588235297,2087.5729665071717
381,7600.066666666666,5026.400000000016,1406.5714285714312,5659.637209302327,6935.070588235296,2110.099282296645
382,7591.133333333331,5034.8000000000175,1442.3214285714312,5678.437209302327,6949.670588235294,2132.6255980861183
383,7582.199999999997,5043.200000000019,1478.0714285714312,5697.237209302326,6964.270588235293,2155.1519138755916
384,7573.266666666663,5051.60000000002,1513.8214285714312,5716.037209302325,6978.8705882352915,2177.678229665065
385,7564.3333333333285,5060.0,1549.5714285714312,5734.8372093023245,6993.47058823529,2200.2045454545455
386,7555.399999999994,5074.933333333334,1585.3214285714312,5753.637209302324,7008.070588235289,2217.854545454545
387,7546.46666666666,5089.866666666669,1621.0714285714312,5772.437209302323,7022.670588235287,2235.5045454545448
388,7537.533333333326,5104.800000000003,1656.8214285714312,5791.237209302322,7037.270588235286,2253.1545454545444
389,7528.599999999991,5119.733333333337,1692.5714285714312,5810.037209302322,7051.870588235284,2270.804545454544
390,7519.666666666657,5134.6666666666715,1728.3214285714312,5828.837209302321,7066.470588235283,2288.4545454545437
391,7510.733333333323,5149.600000000006,1764.0714285714312,5847.63720930232,7081.070588235281,2306.1045454545433
392,7501.799999999988,5164.53333333334,1799.8214285714312,5866.437209302319,7095.67058823528,2323.754545454543
393,7492.866666666654,5179.466666666674,1835.5714285714312,5885.237209302319,7110.270588235278,2341.4045454545426
394,7483.93333333332,5194.400000000009,1851.811428571431,5904.037209302318,7124.870588235277,2359.054545454542
395,7475.0,5209.333333333343,1868.0514285714307,5922.837209302328,7139.470588235297,2376.704545454542
396,7450.0,5224.266666666677,1884.2914285714305,5920.337209302328,7134.470588235297,2394.3545454545415
397,7425.0,5239.200000000012,1900.5314285714303,5917.837209302328,7129.470588235297,2412.004545454541
398,7400.0,5254.133333333346,1916.77142857143,5915.337209302328,7124.470588235297,2429.6545454545408
399,7375.0,5269.06666666668,1933.0114285714299,5912.837209302328,7119.470588235297,2447.3045454545404
400,7350.0,5284.0,1949.2514285714296,5910.337209302328,7114.470588235297,2464.95454545454
401,7325.0,5302.333333333332,1965.4914285714294,5907.837209302328,7109.470588235297,2482.6045454545397
402,7300.0,5320.666666666664,1981.7314285714292,5905.337209302328,7104.470588235297,2500.2545454545393
403,7275.0,5338.999999999996,1997.971428571429,5902.837209302328,7099.470588235297,2517.904545454539
404,7250.0,5357.3333333333285,2014.2114285714288,5900.337209302328,7094.470588235297,2535.5545454545386
405,7225.0,5375.666666666661,2030.4514285714286,5897.837209302328,7089.470588235297,2553.204545454538
406,7200.0,5393.999999999993,2046.6914285714283,5895.337209302328,7084.470588235297,2570.854545454538
407,7175.0,5412.333333333325,2062.931428571428,5892.837209302328,7079.470588235297,2588.5045454545375
408,7150.0,5430.666666666657,2079.171428571428,5890.337209302328,7074.470588235297,2606.154545454537
409,7125.0,5448.999999999989,2095.4114285714277,5887.837209302328,7069.470588235297,2623.8045454545368
410,7100.0,5467.333333333321,2111.6514285714275,5885.337209302328,7064.470588235297,2641.4545454545364
411,7075.0,5485.666666666653,2127.8914285714272,5882.837209302328,7059.470588235297,2659.104545454536
412,7050.0,5503.999999999985,2144.131428571427,5880.337209302328,7054.470588235297,2676.7545454545357
413,7025.0,5522.333333333318,2160.371428571427,5877.837209302328,7049.470588235297,2694.4045454545353
414,7000.0,5540.66666666665,2176.6114285714266,5875.337209302328,7044.470588235297,2712.054545454535
415,6975.0,5559.0,2192.8514285714264,5872.837209302328,7039.470588235297,2729.7045454545346
416,7001.5999999999985,5565.4000000000015,2209.091428571426,5894.17054263566,7070.270588235297,2747.354545454534
417,7028.199999999997,5571.800000000003,2225.331428571426,5915.503875968992,7101.070588235296,2765.004545454534
418,7054.799999999996,5578.200000000004,2241.571428571431,5936.8372093023245,7131.870588235295,2782.6545454545335
419,7081.399999999994,5584.600000000006,2243.2857142857174,5958.170542635657,7162.670588235294,2800.304545454533
420,7107.999999999993,5591.000000000007,2245.0000000000036,5979.503875968989,7193.470588235294,2817.9545454545328
421,7134.599999999991,5597.400000000009,2246.71428571429,6000.837209302321,7224.270588235293,2835.6045454545324
422,7161.19999999999,5603.80000000001,2248.428571428576,6022.170542635653,7255.070588235292,2853.254545454532
423,7187.799999999988,5610.200000000012,2250.1428571428623,6043.503875968985,7285.8705882352915,2870.9045454545317
424,7214.399999999987,5616.600000000013,2251.8571428571486,6064.837209302317,7316.670588235291,2888.5545454545313
425,7240.999999999985,5623.000000000015,2253.571428571435,6086.170542635649,7347.47058823529,2906.2045454545455
426,7267.599999999984,5629.400000000016,2255.285714285721,6107.503875968981,7378.270588235289,2923.937878787879
427,7294.1999999999825,5635.8000000000175,2257.0000000000073,6128.837209302314,7409.070588235289,2941.6712121212126
428,7320.799999999981,5642.200000000019,2258.7142857142935,6150.170542635646,7439.870588235288,2959.404545454546
429,7347.39999999998,5648.60000000002,2260.4285714285797,6171.503875968978,7470.670588235287,2977.13787878788
430,7374.0,5655.0,2262.142857142866,6192.837209302328,7501.470588235297,2994.8712121212134
431,7328.066666666666,5672.333333333332,2263.857142857152,6209.1038759689945,7503.603921568632,3012.604545454547
432,7282.133333333331,5689.666666666664,2265.5714285714384,6225.370542635661,7505.737254901967,3030.3378787878805
433,7236.199999999997,5706.999999999996,2267.2857142857247,6241.637209302327,7507.870588235302,3048.071212121214
434,7190.266666666663,5724.3333333333285,2269.000000000011,6257.903875968994,7510.003921568637,3065.8045454545477
435,7144.3333333333285,5741.666666666661,2270.714285714297,6274.17054263566,7512.1372549019725,3083.5378787878813
436,7098.399999999994,5758.999999999993,2272.4285714285834,6290.437209302327,7514.2705882353075,3101.271212121215
437,7052.46666666666,5776.333333333325,2274.1428571428696,6306.703875968993,7516.4039215686425,3119.0045454545484
438,7006.533333333326,5793.666666666657,2275.857142857156,6322.9705426356595,7518.537254901978,3136.737878787882
439,6960.599999999991,5810.999999999989,2277.571428571442,6339.237209302326,7520.670588235313,3154.4712121212156
440,6914.666666666657,5828.333333333321,2279.2857142857283,6355.503875968992,7522.803921568648,3172.2045454545455
441,6868.733333333323,5845.666666666653,2281.0000000000146,6371.770542635659,7524.937254901983,3176.271212121212
442,6822.799999999988,5862.999999999985,2282.714285714301,6388.037209302325,7527.070588235318,3180.3378787878787
443,6776.866666666654,5880.333333333318,2284.428571428587,6404.303875968992,7529.203921568653,3184.4045454545453
444,6730.93333333332,5897.66666666665,2286.1428571428733,6420.570542635658,7531.337254901988,3188.471212121212
445,6685.0,5915.0,2287.8571428571595,6436.837209302328,7533.470588235297,3192.5378787878785
446,6735.066666666666,5916.799999999999,2289.571428571431,6449.970542635663,7570.770588235297,3196.604545454545
447,6785.133333333331,5918.5999999999985,2291.0977443609045,6463.103875968998,7608.070588235296,3200.6712121212117
448,6835.199999999997,5920.399999999998,2292.6240601503778,6476.237209302333,7645.370588235295,3204.7378787878783
449,6885.266666666663,5922.199999999997,2294.150375939851,6489.370542635668,7682.670588235294,3208.804545454545
450,6935.3333333333285,5923.999999999996,2295.6766917293244,6502.503875969003,7719.970588235294,3212.8712121212116
451,6985.399999999994,5925.799999999996,2297.2030075187977,6515.637209302338,7757.270588235293,3216.937878787878
452,7035.46666666666,5927.599999999995,2298.729323308271,6528.770542635673,7794.570588235292,3221.0045454545448
453,7085.533333333326,5929.399999999994,2300.2556390977443,6541.903875969008,7831.8705882352915,3225.0712121212114
454,7135.599999999991,5931.199999999993,2301.7819548872176,6555.037209302343,7869.170588235291,3229.137878787878
455,7185.666666666657,5932.999999999993,2303.308270676691,6568.170542635678,7906.47058823529,3233.2045454545455
456,7235.733333333323,5934.799999999992,2304.834586466164,6581.3038759690135,7943.770588235289,3240.0712121212123
457,7285.799999999988,5936.599999999991,2306.3609022556375,6594.4372093023485,7981.070588235289,3246.937878787879
458,7335.866666666654,5938.3999999999905,2307.887218045111,6607.5705426356835,8018.370588235288,3253.804545454546
459,7385.93333333332,5940.19999999999,2309.413533834584,6620.703875969019,8055.670588235287,3260.6712121212126
460,7435.999999999985,5941.999999999989,2310.9398496240574,6633.837209302354,8092.970588235286,3267.5378787878794
461,7486.066666666651,5943.799999999988,2312.4661654135307,6646.970542635689,8130.270588235286,3274.404545454546
462,7536.133333333317,5945.599999999988,2313.992481203004,6660.103875969024,8167.570588235285,3281.271212121213
463,7586.1999999999825,5947.399999999987,2315.5187969924773,6673.237209302359,8204.870588235284,3288.13787878788
464,7636.266666666648,5949.199999999986,2317.0451127819506,6686.370542635694,8242.170588235284,3295.0045454545466
465,7686.333333333314,5950.999999999985,2318.571428571431,6699.503875969029,8279.470588235283,3301.8712121212134
466,7736.39999999998,5952.799999999985,2342.0380952380983,6712.637209302364,8316.770588235282,3308.73787878788
467,7786.466666666645,5954.599999999984,2365.5047619047655,6725.770542635699,8354.070588235281,3315.604545454547
468,7836.533333333311,5956.399999999983,2388.9714285714326,6738.903875969034,8391.37058823528,3322.4712121212137
469,7886.599999999977,5958.1999999999825,2412.4380952381,6752.037209302369,8428.67058823528,3329.3378787878805
470,7936.666666666642,5959.999999999982,2435.904761904767,6765.170542635704,8465.97058823528,3336.2045454545455
471,7986.733333333308,5961.799999999981,2459.371428571434,6778.303875969039,8503.270588235278,3350.7378787878793
472,8036.799999999974,5963.59999999998,2482.8380952381012,6791.437209302374,8540.570588235278,3365.271212121213
473,8086.8666666666395,5965.39999999998,2506.3047619047684,6804.570542635709,8577.870588235277,3379.8045454545468
474,8136.933333333305,5967.199999999979,2529.7714285714355,6817.703875969044,8615.170588235276,3394.3378787878805
475,8187.0,5969.0,2553.2380952381027,6830.837209302328,8652.470588235297,3408.8712121212143
476,8229.16,5969.68,2576.70476190477,6813.07720930233,8652.670588235298,3423.404545454548
477,8271.32,5970.360000000001,2600.171428571437,6795.317209302331,8652.870588235299,3437.937878787882
478,8313.48,5971.040000000001,2623.638095238104,6777.557209302333,8653.0705882353,3452.4712121212156
479,8355.64,5971.720000000001,2647.1047619047713,6759.7972093023345,8653.2705882353,3467.0045454545493
480,8397.8,5972.4000000000015,2670.571428571431,6742.037209302336,8653.470588235301,3481.537878787883
481,8439.96,5973.080000000002,2675.571428571431,6724.277209302338,8653.670588235302,3496.071212121217
482,8482.119999999999,5973.760000000002,2680.571428571431,6706.517209302339,8653.870588235302,3510.6045454545506
483,8524.279999999999,5974.440000000002,2685.571428571431,6688.757209302341,8654.070588235303,3525.1378787878843
484,8566.439999999999,5975.120000000003,2690.571428571431,6670.9972093023425,8654.270588235304,3539.671212121218
485,8608.599999999999,5975.800000000003,2695.571428571431,6653.237209302344,8654.470588235305,3554.2045454545455
486,8650.759999999998,5976.480000000003,2700.571428571431,6635.477209302346,8654.670588235305,3563.5378787878785
487,8692.919999999998,5977.1600000000035,2705.571428571431,6617.717209302347,8654.870588235306,3572.8712121212116
488,8735.079999999998,5977.840000000004,2710.571428571431,6599.957209302349,8655.070588235307,3582.2045454545446
489,8777.239999999998,5978.520000000004,2715.571428571431,6582.1972093023505,8655.270588235308,3591.5378787878776
490,8819.399999999998,5979.200000000004,2720.571428571431,6564.437209302352,8655.470588235308,3600.8712121212106
491,8861.559999999998,5979.880000000005,2725.571428571431,6546.677209302354,8655.670588235309,3610.2045454545437
492,8903.719999999998,5980.560000000005,2730.571428571431,6528.917209302355,8655.87058823531,3619.5378787878767
493,8945.879999999997,5981.240000000005,2735.571428571431,6511.157209302357,8656.07058823531,3628.8712121212097
494,8988.039999999997,5981.9200000000055,2740.571428571431,6493.3972093023585,8656.270588235311,3638.2045454545428
495,9030.199999999997,5982.600000000006,2745.571428571431,6475.63720930236,8656.470588235312,3647.537878787876
496,9072.359999999997,5983.280000000006,2750.571428571431,6457.877209302362,8656.670588235313,3656.871212121209
497,9114.519999999997,5983.960000000006,2755.571428571431,6440.117209302363,8656.870588235313,3666.204545454542
498,9156.679999999997,5984.640000000007,2760.571428571431,6422.357209302365,8657.070588235314,3675.537878787875
499,9198.839999999997,5985.320000000007,2765.571428571431,6404.5972093023665,8657.270588235315,3684.871212121208
500,9241.0,5986.0,2770.571428571431,6386.837209302328,8657.470588235297,3694.2045454545455
